"Entity","Code","Year","num_objects","lon","lat"
"Russia","RUS",2005,19,95.6413766734593,66.0317219336461
"Russia","RUS",2006,16,95.6413766734593,66.0317219336461
"Russia","RUS",2007,18,95.6413766734593,66.0317219336461
"Russia","RUS",2008,21,95.6413766734593,66.0317219336461
"Russia","RUS",2009,30,95.6413766734593,66.0317219336461
"Russia","RUS",2010,24,95.6413766734593,66.0317219336461
"Russia","RUS",2011,24,95.6413766734593,66.0317219336461
"Russia","RUS",2012,23,95.6413766734593,66.0317219336461
"Russia","RUS",2013,29,95.6413766734593,66.0317219336461
"Russia","RUS",2014,35,95.6413766734593,66.0317219336461
"Russia","RUS",2015,27,95.6413766734593,66.0317219336461
"Russia","RUS",2016,14,95.6413766734593,66.0317219336461
"Russia","RUS",2017,25,95.6413766734593,66.0317219336461
"Russia","RUS",2018,23,95.6413766734593,66.0317219336461
"Russia","RUS",2019,30,95.6413766734593,66.0317219336461
"Russia","RUS",2020,24,95.6413766734593,66.0317219336461
"Russia","RUS",2021,21,95.6413766734593,66.0317219336461
"Russia","RUS",2022,50,95.6413766734593,66.0317219336461
"Russia","RUS",2023,62,95.6413766734593,66.0317219336461
"Rwanda","RWA",2021,1,29.9199828803488,-1.99032494977323
"Rwanda","RWA",2023,3,29.9199828803488,-1.99032494977323
"Saudi Arabia","SAU",2000,2,44.6631748052912,24.0865579850414
"Saudi Arabia","SAU",2002,1,44.6631748052912,24.0865579850414
"Saudi Arabia","SAU",2004,3,44.6631748052912,24.0865579850414
"Saudi Arabia","SAU",2007,6,44.6631748052912,24.0865579850414
"Saudi Arabia","SAU",2014,1,44.6631748052912,24.0865579850414
"Saudi Arabia","SAU",2018,2,44.6631748052912,24.0865579850414
"Saudi Arabia","SAU",2021,2,44.6631748052912,24.0865579850414
"Singapore","SGP",1998,1,103.817255835084,1.35876224004016
"Singapore","SGP",2011,2,103.817255835084,1.35876224004016
"Singapore","SGP",2013,1,103.817255835084,1.35876224004016
"Singapore","SGP",2014,2,103.817255835084,1.35876224004016
"Singapore","SGP",2015,6,103.817255835084,1.35876224004016
"Singapore","SGP",2019,1,103.817255835084,1.35876224004016
"Singapore","SGP",2022,4,103.817255835084,1.35876224004016
"Singapore","SGP",2023,7,103.817255835084,1.35876224004016
"Slovakia","SVK",2017,1,19.4689717742126,48.7112808109013
"Slovakia","SVK",2021,1,19.4689717742126,48.7112808109013
"Slovenia","SVN",2020,2,14.8005232614883,46.1158904765914
"Slovenia","SVN",2022,1,14.8005232614883,46.1158904765914
"South Africa","ZAF",1999,1,25.1934382241476,-28.9742085144411
"South Africa","ZAF",2009,1,25.1934382241476,-28.9742085144411
"South Africa","ZAF",2013,1,25.1934382241476,-28.9742085144411
"South Africa","ZAF",2014,1,25.1934382241476,-28.9742085144411
"South Africa","ZAF",2018,1,25.1934382241476,-28.9742085144411
"South Africa","ZAF",2022,3,25.1934382241476,-28.9742085144411
"South Africa","ZAF",2023,1,25.1934382241476,-28.9742085144411
"South Korea","KOR",1992,1,127.834771148163,36.3733672273297
"South Korea","KOR",1993,1,127.834771148163,36.3733672273297
"South Korea","KOR",1995,1,127.834771148163,36.3733672273297
"South Korea","KOR",1996,1,127.834771148163,36.3733672273297
"South Korea","KOR",1999,3,127.834771148163,36.3733672273297
"South Korea","KOR",2003,1,127.834771148163,36.3733672273297
"South Korea","KOR",2004,1,127.834771148163,36.3733672273297
"South Korea","KOR",2006,2,127.834771148163,36.3733672273297
"South Korea","KOR",2010,2,127.834771148163,36.3733672273297
"South Korea","KOR",2012,1,127.834771148163,36.3733672273297
"South Korea","KOR",2013,6,127.834771148163,36.3733672273297
"South Korea","KOR",2015,1,127.834771148163,36.3733672273297
"South Korea","KOR",2017,5,127.834771148163,36.3733672273297
"South Korea","KOR",2018,11,127.834771148163,36.3733672273297
"South Korea","KOR",2020,2,127.834771148163,36.3733672273297
"South Korea","KOR",2021,4,127.834771148163,36.3733672273297
"South Korea","KOR",2022,8,127.834771148163,36.3733672273297
"South Korea","KOR",2023,11,127.834771148163,36.3733672273297
"Spain","ESP",1974,1,-3.70353625253203,40.2076539840155
"Spain","ESP",1992,1,-3.70353625253203,40.2076539840155
"Spain","ESP",1993,1,-3.70353625253203,40.2076539840155
"Spain","ESP",1995,1,-3.70353625253203,40.2076539840155
"Spain","ESP",1997,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2000,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2002,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2004,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2006,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2009,2,-3.70353625253203,40.2076539840155
"Spain","ESP",2010,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2012,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2013,2,-3.70353625253203,40.2076539840155
"Spain","ESP",2014,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2016,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2017,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2018,5,-3.70353625253203,40.2076539840155
"Spain","ESP",2019,2,-3.70353625253203,40.2076539840155
"Spain","ESP",2020,3,-3.70353625253203,40.2076539840155
"Spain","ESP",2021,1,-3.70353625253203,40.2076539840155
"Spain","ESP",2022,19,-3.70353625253203,40.2076539840155
"Spain","ESP",2023,5,-3.70353625253203,40.2076539840155
"Sri Lanka","LKA",2019,1,80.7016320185892,7.61103818451618
"Sweden","SWE",1986,1,16.266950180562,62.383656074243
"Sweden","SWE",1989,3,16.266950180562,62.383656074243
"Sweden","SWE",1992,1,16.266950180562,62.383656074243
"Sweden","SWE",1995,1,16.266950180562,62.383656074243
"Sweden","SWE",1997,1,16.266950180562,62.383656074243
"Sweden","SWE",1998,2,16.266950180562,62.383656074243
"Sweden","SWE",2000,2,16.266950180562,62.383656074243
"Sweden","SWE",2001,1,16.266950180562,62.383656074243
"Sweden","SWE",2007,1,16.266950180562,62.383656074243
"Sweden","SWE",2010,2,16.266950180562,62.383656074243
"Sweden","SWE",2012,2,16.266950180562,62.383656074243
"Sweden","SWE",2017,1,16.266950180562,62.383656074243
"Sweden","SWE",2019,1,16.266950180562,62.383656074243
"Sweden","SWE",2022,1,16.266950180562,62.383656074243
"Switzerland","CHE",2009,1,8.20628199812412,46.7988964271968
"Switzerland","CHE",2010,1,8.20628199812412,46.7988964271968
"Switzerland","CHE",2018,1,8.20628199812412,46.7988964271968
"Switzerland","CHE",2019,1,8.20628199812412,46.7988964271968
"Switzerland","CHE",2020,1,8.20628199812412,46.7988964271968
"Switzerland","CHE",2021,10,8.20628199812412,46.7988964271968
"Switzerland","CHE",2022,4,8.20628199812412,46.7988964271968
"Taiwan","TWN",1999,1,120.951465590186,23.7502042082941
"Taiwan","TWN",2004,1,120.951465590186,23.7502042082941
"Taiwan","TWN",2006,6,120.951465590186,23.7502042082941
"Taiwan","TWN",2017,1,120.951465590186,23.7502042082941
"Taiwan","TWN",2019,6,120.951465590186,23.7502042082941
"Taiwan","TWN",2021,2,120.951465590186,23.7502042082941
"Taiwan","TWN",2022,2,120.951465590186,23.7502042082941
"Taiwan","TWN",2023,2,120.951465590186,23.7502042082941
"Thailand","THA",1993,1,101.000648498299,15.0825849519536
"Thailand","THA",1994,1,101.000648498299,15.0825849519536
"Thailand","THA",1997,1,101.000648498299,15.0825849519536
"Thailand","THA",1998,1,101.000648498299,15.0825849519536
"Thailand","THA",2005,1,101.000648498299,15.0825849519536
"Thailand","THA",2006,1,101.000648498299,15.0825849519536
"Thailand","THA",2008,1,101.000648498299,15.0825849519536
"Thailand","THA",2014,1,101.000648498299,15.0825849519536
"Thailand","THA",2016,1,101.000648498299,15.0825849519536
"Thailand","THA",2018,1,101.000648498299,15.0825849519536
"Thailand","THA",2019,1,101.000648498299,15.0825849519536
"Thailand","THA",2020,1,101.000648498299,15.0825849519536
"Thailand","THA",2021,2,101.000648498299,15.0825849519536
"Thailand","THA",2023,1,101.000648498299,15.0825849519536
"Tunisia","TUN",2021,1,9.55612880162237,34.0889554864525
"Turkey","TUR",1994,1,35.1728012164006,39.137013310438
"Turkey","TUR",1996,1,35.1728012164006,39.137013310438
"Turkey","TUR",2001,1,35.1728012164006,39.137013310438
"Turkey","TUR",2003,1,35.1728012164006,39.137013310438
"Turkey","TUR",2008,1,35.1728012164006,39.137013310438
"Turkey","TUR",2009,1,35.1728012164006,39.137013310438
"Turkey","TUR",2011,1,35.1728012164006,39.137013310438
"Turkey","TUR",2012,1,35.1728012164006,39.137013310438
"Turkey","TUR",2013,1,35.1728012164006,39.137013310438
"Turkey","TUR",2014,1,35.1728012164006,39.137013310438
"Turkey","TUR",2015,1,35.1728012164006,39.137013310438
"Turkey","TUR",2016,1,35.1728012164006,39.137013310438
"Turkey","TUR",2018,1,35.1728012164006,39.137013310438
"Turkey","TUR",2021,3,35.1728012164006,39.137013310438
"Turkey","TUR",2022,2,35.1728012164006,39.137013310438
"Turkey","TUR",2023,4,35.1728012164006,39.137013310438
"Turkmenistan","TKM",2015,1,59.4464223598809,39.1254707099274
"Uganda","UGA",2022,1,32.3686653695696,1.27423154739338
"Ukraine","UKR",1995,1,31.3155838484354,49.1956082317395
"Ukraine","UKR",2004,2,31.3155838484354,49.1956082317395
"Ukraine","UKR",2010,1,31.3155838484354,49.1956082317395
"Ukraine","UKR",2011,2,31.3155838484354,49.1956082317395
"Ukraine","UKR",2013,1,31.3155838484354,49.1956082317395
"Ukraine","UKR",2014,1,31.3155838484354,49.1956082317395
"Ukraine","UKR",2022,1,31.3155838484354,49.1956082317395
"Ukraine","UKR",2023,1,31.3155838484354,49.1956082317395
"United Arab Emirates","ARE",2000,1,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2003,1,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2008,1,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2009,1,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2011,1,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2012,1,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2013,1,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2017,1,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2018,1,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2019,1,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2020,3,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2021,4,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2022,3,54.2926697735691,23.905320327121
"United Arab Emirates","ARE",2023,2,54.2926697735691,23.905320327121
"United Kingdom","GBR",1962,1,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1964,1,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1967,1,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1969,2,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1970,1,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1971,2,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1974,4,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1979,2,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1981,2,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1984,2,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1988,1,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1989,2,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1990,5,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1991,1,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1994,2,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1998,1,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",1999,2,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2000,4,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2001,1,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2003,1,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2005,3,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2007,2,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2008,3,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2009,3,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2010,3,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2011,2,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2012,4,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2013,7,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2014,10,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2015,7,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2016,1,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2017,7,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2018,12,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2019,14,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2020,104,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2021,289,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2022,112,-2.75814205633043,54.0116497461288
"United Kingdom","GBR",2023,144,-2.75814205633043,54.0116497461288
"United States","USA",1958,7,-103.629562809744,44.7437315908213
"United States","USA",1959,11,-103.629562809744,44.7437315908213
"United States","USA",1960,17,-103.629562809744,44.7437315908213
"United States","USA",1961,31,-103.629562809744,44.7437315908213
"United States","USA",1962,55,-103.629562809744,44.7437315908213
"United States","USA",1963,54,-103.629562809744,44.7437315908213
"United States","USA",1964,71,-103.629562809744,44.7437315908213
"United States","USA",1965,96,-103.629562809744,44.7437315908213
"United States","USA",1966,99,-103.629562809744,44.7437315908213
"United States","USA",1967,85,-103.629562809744,44.7437315908213
"United States","USA",1968,61,-103.629562809744,44.7437315908213
"United States","USA",1969,62,-103.629562809744,44.7437315908213
"United States","USA",1970,31,-103.629562809744,44.7437315908213
"United States","USA",1971,46,-103.629562809744,44.7437315908213
"United States","USA",1972,37,-103.629562809744,44.7437315908213
"United States","USA",1973,28,-103.629562809744,44.7437315908213
"United States","USA",1974,19,-103.629562809744,44.7437315908213
"United States","USA",1975,30,-103.629562809744,44.7437315908213
"United States","USA",1976,26,-103.629562809744,44.7437315908213
"United States","USA",1977,24,-103.629562809744,44.7437315908213
"United States","USA",1978,35,-103.629562809744,44.7437315908213
"United States","USA",1979,19,-103.629562809744,44.7437315908213
"United States","USA",1980,16,-103.629562809744,44.7437315908213
"United States","USA",1981,20,-103.629562809744,44.7437315908213
"United States","USA",1982,20,-103.629562809744,44.7437315908213
"United States","USA",1983,25,-103.629562809744,44.7437315908213
"United States","USA",1984,31,-103.629562809744,44.7437315908213
"United States","USA",1985,30,-103.629562809744,44.7437315908213
"United States","USA",1986,11,-103.629562809744,44.7437315908213
"United States","USA",1987,10,-103.629562809744,44.7437315908213
"United States","USA",1988,19,-103.629562809744,44.7437315908213
"United States","USA",1989,25,-103.629562809744,44.7437315908213
"United States","USA",1990,40,-103.629562809744,44.7437315908213
"United States","USA",1991,30,-103.629562809744,44.7437315908213
"United States","USA",1992,28,-103.629562809744,44.7437315908213
"United States","USA",1993,31,-103.629562809744,44.7437315908213
"United States","USA",1994,35,-103.629562809744,44.7437315908213
"United States","USA",1995,40,-103.629562809744,44.7437315908213
"United States","USA",1996,41,-103.629562809744,44.7437315908213
"United States","USA",1997,88,-103.629562809744,44.7437315908213
"United States","USA",1998,91,-103.629562809744,44.7437315908213
"United States","USA",1999,80,-103.629562809744,44.7437315908213
"United States","USA",2000,56,-103.629562809744,44.7437315908213
"United States","USA",2001,34,-103.629562809744,44.7437315908213
"United States","USA",2002,33,-103.629562809744,44.7437315908213
"United States","USA",2003,28,-103.629562809744,44.7437315908213
"United States","USA",2004,21,-103.629562809744,44.7437315908213
"United States","USA",2005,21,-103.629562809744,44.7437315908213
"United States","USA",2006,36,-103.629562809744,44.7437315908213
"United States","USA",2007,46,-103.629562809744,44.7437315908213
"United States","USA",2008,24,-103.629562809744,44.7437315908213
"United States","USA",2009,38,-103.629562809744,44.7437315908213
"United States","USA",2010,35,-103.629562809744,44.7437315908213
"United States","USA",2011,29,-103.629562809744,44.7437315908213
"United States","USA",2012,33,-103.629562809744,44.7437315908213
"United States","USA",2013,80,-103.629562809744,44.7437315908213
"United States","USA",2014,95,-103.629562809744,44.7437315908213
"United States","USA",2015,104,-103.629562809744,44.7437315908213
"United States","USA",2016,105,-103.629562809744,44.7437315908213
"United States","USA",2017,286,-103.629562809744,44.7437315908213
"United States","USA",2018,190,-103.629562809744,44.7437315908213
"United States","USA",2019,362,-103.629562809744,44.7437315908213
"United States","USA",2020,984,-103.629562809744,44.7437315908213
"United States","USA",2021,1232,-103.629562809744,44.7437315908213
"United States","USA",2022,1939,-103.629562809744,44.7437315908213
"United States","USA",2023,2166,-103.629562809744,44.7437315908213
"Uruguay","URY",2014,1,-56.0252057376117,-32.791340912445
"Uruguay","URY",2016,2,-56.0252057376117,-32.791340912445
"Uruguay","URY",2017,1,-56.0252057376117,-32.791340912445
"Uruguay","URY",2018,2,-56.0252057376117,-32.791340912445
"Uruguay","URY",2020,13,-56.0252057376117,-32.791340912445
"Uruguay","URY",2021,4,-56.0252057376117,-32.791340912445
"Uruguay","URY",2022,9,-56.0252057376117,-32.791340912445
"Uruguay","URY",2023,8,-56.0252057376117,-32.791340912445
"Venezuela","VEN",2008,2,-66.1705444132272,7.1222740774703
"Venezuela","VEN",2012,1,-66.1705444132272,7.1222740774703
"Venezuela","VEN",2017,1,-66.1705444132272,7.1222740774703
"Vietnam","VNM",2008,1,106.34650781488,16.5442975147679
"Vietnam","VNM",2012,2,106.34650781488,16.5442975147679
"Vietnam","VNM",2013,2,106.34650781488,16.5442975147679
"Vietnam","VNM",2019,1,106.34650781488,16.5442975147679
"Zimbabwe","ZWE",2022,1,29.8510133796762,-18.9970468090672
